balance,housing,duration,campaign,previous,response,job,contacted_cellphone,was_p_contacted,salary_bin,day_bin,age_bin,edu_num
0.0,0,120.0,2.0,0,0,management,0,0,80k-100k,1 to 9,48 to 63 years,3
19.0,1,362.0,4.0,0,0,technician,0,0,20k-60k,1 to 9,33 to 48 years,2
13.0,1,357.0,2.0,0,0,technician,0,0,20k-60k,1 to 9,48 to 63 years,1
3.0,1,200.0,2.0,0,0,blue-collar,0,0,<=20k,1 to 9,18 to 33 years,2
82.0,1,204.0,2.0,0,0,student,0,0,<=20k,1 to 9,18 to 33 years,2
28.0,1,126.0,3.0,0,0,blue-collar,0,0,<=20k,1 to 9,33 to 48 years,1
792.0,1,65.0,2.0,0,0,technician,0,0,20k-60k,1 to 9,48 to 63 years,2
408.0,1,107.0,2.0,0,0,blue-collar,0,0,<=20k,1 to 9,33 to 48 years,2
531.0,1,267.0,2.0,0,0,admin.,0,0,20k-60k,1 to 9,48 to 63 years,2
211.0,1,248.0,2.0,0,0,retired,0,0,20k-60k,1 to 9,48 to 63 years,2
62.0,1,215.0,2.0,0,0,services,0,0,60k-80k,1 to 9,33 to 48 years,2
257.0,1,209.0,2.0,0,0,services,0,0,60k-80k,1 to 9,48 to 63 years,2
1234.0,1,205.0,2.0,0,0,technician,0,0,20k-60k,1 to 9,48 to 63 years,2
313.0,1,83.0,2.0,0,0,management,0,0,80k-100k,1 to 9,48 to 63 years,3
89.0,1,106.0,3.0,0,0,blue-collar,0,0,<=20k,1 to 9,48 to 63 years,2
129.0,1,189.0,2.0,0,0,blue-collar,0,0,<=20k,1 to 9,33 to 48 years,2
0.0,1,105.0,2.0,0,0,management,0,0,80k-100k,1 to 9,33 to 48 years,1
353.0,1,106.0,2.0,0,0,admin.,0,0,20k-60k,1 to 9,48 to 63 years,2
851.0,1,108.0,2.0,0,0,technician,0,0,20k-60k,1 to 9,48 to 63 years,3
96.0,1,311.0,2.0,0,0,services,0,0,60k-80k,1 to 9,48 to 63 years,1
398.0,1,214.0,2.0,0,0,services,0,0,60k-80k,1 to 9,33 to 48 years,2
193.0,0,132.0,2.0,0,0,admin.,0,0,20k-60k,1 to 9,18 to 33 years,3
-358.0,1,358.0,2.0,0,0,admin.,0,0,20k-60k,1 to 9,33 to 48 years,2
539.0,1,453.0,2.0,0,0,blue-collar,0,0,<=20k,1 to 9,33 to 48 years,2
0.0,1,364.0,2.0,0,0,technician,0,0,20k-60k,1 to 9,48 to 63 years,2
0.0,0,136.0,2.0,0,0,retired,0,0,20k-60k,1 to 9,33 to 48 years,1
490.0,1,386.0,2.0,0,0,blue-collar,0,0,<=20k,1 to 9,33 to 48 years,2
0.0,1,173.0,2.0,0,0,blue-collar,0,0,<=20k,1 to 9,48 to 63 years,2
403.0,1,241.0,2.0,0,0,blue-collar,0,0,20k-60k,1 to 9,48 to 63 years,2
161.0,1,224.0,3.0,0,0,management,0,0,80k-100k,1 to 9,33 to 48 years,2
2558.0,0,148.0,2.0,0,0,technician,0,0,20k-60k,1 to 9,18 to 33 years,3
98.0,1,196.0,2.0,0,0,admin.,0,0,20k-60k,1 to 9,18 to 33 years,2
115.0,0,111.0,4.0,0,0,management,0,0,80k-100k,1 to 9,48 to 63 years,3
436.0,1,231.0,3.0,0,0,blue-collar,0,0,<=20k,1 to 9,33 to 48 years,2
831.0,1,316.0,3.0,0,0,technician,0,0,20k-60k,1 to 9,33 to 48 years,3
206.0,1,216.0,3.0,0,0,technician,0,0,20k-60k,1 to 9,48 to 63 years,2
290.0,1,240.0,2.0,0,0,blue-collar,0,0,<=20k,1 to 9,33 to 48 years,2
1.0,0,657.0,3.0,0,0,blue-collar,0,0,<=20k,1 to 9,33 to 48 years,2
57.0,1,425.0,2.0,0,0,blue-collar,0,0,20k-60k,1 to 9,33 to 48 years,2
-457.0,1,143.0,2.0,0,0,blue-collar,0,0,<=20k,1 to 9,18 to 33 years,2
1387.0,1,174.0,5.0,0,0,management,0,0,80k-100k,1 to 9,48 to 63 years,3
3444.5,1,313.0,3.0,0,0,management,0,0,80k-100k,1 to 9,33 to 48 years,3
30.0,1,135.0,4.0,0,0,blue-collar,0,0,<=20k,1 to 9,48 to 63 years,2
1022.0,1,146.0,2.0,0,0,admin.,0,0,20k-60k,1 to 9,33 to 48 years,2
56.0,1,152.0,2.0,0,0,technician,0,0,20k-60k,1 to 9,48 to 63 years,2
-2.0,0,402.0,3.0,0,0,admin.,0,0,20k-60k,1 to 9,48 to 63 years,2
121.0,1,213.0,2.0,0,0,services,0,0,60k-80k,1 to 9,18 to 33 years,2
842.0,1,144.0,3.0,0,0,blue-collar,0,0,<=20k,1 to 9,33 to 48 years,2
693.0,1,124.0,3.0,0,0,management,0,0,80k-100k,1 to 9,33 to 48 years,2
-333.0,1,183.0,2.0,0,0,blue-collar,0,0,<=20k,1 to 9,33 to 48 years,2
1533.0,1,325.0,2.0,0,0,blue-collar,0,0,<=20k,1 to 9,48 to 63 years,1
46.0,1,39.0,4.0,0,0,management,0,0,80k-100k,1 to 9,33 to 48 years,3
18.0,0,503.0,2.0,0,0,services,0,0,60k-80k,1 to 9,48 to 63 years,2
44.0,1,95.0,4.0,0,0,technician,0,0,20k-60k,1 to 9,33 to 48 years,2
-100.0,1,657.0,2.0,0,0,blue-collar,0,0,<=20k,1 to 9,33 to 48 years,1
510.0,1,421.0,4.0,0,0,services,0,0,60k-80k,1 to 9,33 to 48 years,3
685.0,1,174.0,3.0,0,0,management,0,0,80k-100k,1 to 9,48 to 63 years,3
187.0,1,113.0,2.0,0,0,management,0,0,80k-100k,1 to 9,33 to 48 years,3
66.0,1,657.0,2.0,0,0,blue-collar,0,0,<=20k,1 to 9,33 to 48 years,2
560.0,1,198.0,3.0,0,0,admin.,0,0,20k-60k,1 to 9,33 to 48 years,2
0.0,1,195.0,2.0,0,0,blue-collar,0,0,<=20k,1 to 9,33 to 48 years,2
12.0,1,208.0,2.0,0,0,admin.,0,0,20k-60k,1 to 9,18 to 33 years,2
34.0,1,404.0,4.0,0,0,blue-collar,0,0,<=20k,1 to 9,33 to 48 years,2
1068.0,1,396.0,2.0,0,0,entrepreneur,0,0,100k+,1 to 9,18 to 33 years,3
211.0,1,216.0,4.0,0,0,blue-collar,0,0,<=20k,1 to 9,33 to 48 years,2
377.0,1,98.0,2.0,0,0,admin.,0,0,20k-60k,1 to 9,33 to 48 years,3
263.0,1,350.0,2.0,0,0,management,0,0,80k-100k,1 to 9,33 to 48 years,3
1263.0,1,114.0,2.0,0,0,services,0,0,60k-80k,1 to 9,33 to 48 years,2
8.0,1,88.0,3.0,0,0,services,0,0,60k-80k,1 to 9,18 to 33 years,2
126.0,1,379.0,2.0,0,0,admin.,0,0,20k-60k,1 to 9,33 to 48 years,2
230.0,1,190.0,3.0,0,0,admin.,0,0,20k-60k,1 to 9,48 to 63 years,2
841.0,1,158.0,1.0,0,0,technician,0,0,20k-60k,1 to 9,33 to 48 years,3
308.0,1,102.0,1.0,0,0,admin.,0,0,20k-60k,1 to 9,33 to 48 years,2
1.0,1,306.0,1.0,0,0,management,0,0,80k-100k,1 to 9,33 to 48 years,3
86.0,1,218.0,1.0,0,0,admin.,0,0,20k-60k,1 to 9,33 to 48 years,3
157.0,1,54.0,1.0,0,0,student,0,0,<=20k,1 to 9,18 to 33 years,2
22.0,1,344.0,1.0,0,0,services,0,0,60k-80k,1 to 9,33 to 48 years,2
46.0,1,195.0,1.0,0,0,admin.,0,0,20k-60k,1 to 9,33 to 48 years,2
1293.0,0,652.0,1.0,0,0,blue-collar,0,0,<=20k,1 to 9,33 to 48 years,2
122.0,1,286.0,1.0,0,0,admin.,0,0,20k-60k,1 to 9,18 to 33 years,2
131.0,1,189.0,1.0,0,0,blue-collar,0,0,<=20k,1 to 9,33 to 48 years,3
143.0,1,83.0,1.0,0,0,blue-collar,0,0,<=20k,1 to 9,48 to 63 years,2
393.0,0,184.0,2.0,0,0,admin.,0,0,20k-60k,1 to 9,33 to 48 years,2
98.0,1,235.0,1.0,0,0,blue-collar,0,0,<=20k,1 to 9,33 to 48 years,1
0.0,1,290.0,1.0,0,0,management,0,0,80k-100k,1 to 9,18 to 33 years,3
224.0,1,232.0,1.0,0,0,blue-collar,0,0,<=20k,1 to 9,48 to 63 years,2
757.0,1,133.0,1.0,0,0,blue-collar,0,0,<=20k,1 to 9,33 to 48 years,2
245.0,1,318.0,1.0,0,0,services,0,0,60k-80k,1 to 9,48 to 63 years,2
3444.5,0,260.0,3.0,0,0,management,0,0,80k-100k,1 to 9,33 to 48 years,2
350.0,0,437.0,1.0,0,0,admin.,0,0,20k-60k,1 to 9,33 to 48 years,3
20.0,1,402.0,1.0,0,0,blue-collar,0,0,<=20k,1 to 9,33 to 48 years,2
1667.0,1,85.0,1.0,0,0,services,0,0,60k-80k,1 to 9,48 to 63 years,2
345.0,1,125.0,1.0,0,0,technician,0,0,20k-60k,1 to 9,48 to 63 years,1
10.0,1,501.0,4.0,0,0,unemployed,0,0,<=20k,1 to 9,18 to 33 years,2
830.0,1,657.0,1.0,0,1,management,0,0,80k-100k,1 to 9,48 to 63 years,3
29.0,1,253.0,1.0,0,0,blue-collar,0,0,<=20k,1 to 9,48 to 63 years,2
545.0,1,657.0,1.0,0,1,retired,0,0,20k-60k,1 to 9,48 to 63 years,2
3444.5,1,149.0,1.0,0,0,technician,0,0,20k-60k,1 to 9,33 to 48 years,3
477.0,1,114.0,1.0,0,0,technician,0,0,20k-60k,1 to 9,33 to 48 years,3
4.0,1,243.0,1.0,0,0,admin.,0,0,20k-60k,1 to 9,18 to 33 years,2
1205.0,1,657.0,2.0,0,0,blue-collar,0,0,<=20k,1 to 9,33 to 48 years,2
0.0,1,135.0,3.0,0,0,technician,0,0,20k-60k,1 to 9,18 to 33 years,2
263.0,1,231.0,1.0,0,0,admin.,0,0,20k-60k,1 to 9,33 to 48 years,2
1.0,0,76.0,1.0,0,0,admin.,0,0,20k-60k,1 to 9,33 to 48 years,2
283.0,0,199.0,1.0,0,0,blue-collar,0,0,<=20k,1 to 9,33 to 48 years,2
206.0,1,152.0,1.0,0,0,blue-collar,0,0,<=20k,1 to 9,33 to 48 years,1
17.0,1,124.0,1.0,0,0,housemaid,0,0,<=20k,1 to 9,33 to 48 years,1
141.0,1,424.0,1.0,0,0,technician,0,0,20k-60k,1 to 9,33 to 48 years,2
16.0,1,43.0,1.0,0,0,self-employed,0,0,20k-60k,1 to 9,18 to 33 years,3
206.0,1,154.0,1.0,0,0,services,0,0,60k-80k,1 to 9,48 to 63 years,2
7.0,0,203.0,2.0,0,0,technician,0,0,20k-60k,1 to 9,48 to 63 years,2
0.0,0,326.0,1.0,0,0,management,0,0,80k-100k,1 to 9,48 to 63 years,3
0.0,0,393.0,1.0,0,0,retired,0,0,20k-60k,1 to 9,48 to 63 years,3
1927.0,1,241.0,3.0,0,0,blue-collar,0,0,<=20k,1 to 9,33 to 48 years,1
284.0,1,483.0,1.0,0,0,technician,0,0,20k-60k,1 to 9,33 to 48 years,2
1660.0,1,259.0,1.0,0,0,blue-collar,0,0,<=20k,1 to 9,33 to 48 years,2
406.0,1,227.0,1.0,0,0,services,0,0,60k-80k,1 to 9,18 to 33 years,2
230.0,1,657.0,1.0,0,0,blue-collar,0,0,<=20k,1 to 9,48 to 63 years,1
-25.0,1,576.0,1.0,0,0,admin.,0,0,20k-60k,1 to 9,33 to 48 years,2
182.0,1,180.0,2.0,0,0,admin.,0,0,20k-60k,1 to 9,33 to 48 years,2
1169.0,1,168.0,2.0,0,0,entrepreneur,0,0,100k+,1 to 9,33 to 48 years,3
67.0,1,90.0,1.0,0,0,admin.,0,0,20k-60k,1 to 9,33 to 48 years,2
77.0,0,505.0,1.0,0,0,technician,0,0,20k-60k,1 to 9,33 to 48 years,2
0.0,1,245.0,1.0,0,0,unemployed,0,0,<=20k,1 to 9,33 to 48 years,2
55.0,1,186.0,1.0,0,0,blue-collar,0,0,<=20k,1 to 9,48 to 63 years,1
72.0,1,623.0,1.0,0,0,technician,0,0,20k-60k,1 to 9,18 to 33 years,2
163.0,1,496.0,3.0,0,0,management,0,0,80k-100k,1 to 9,48 to 63 years,3
151.0,1,118.0,1.0,0,0,management,0,0,80k-100k,1 to 9,18 to 33 years,3
113.0,1,342.0,1.0,0,0,admin.,0,0,20k-60k,1 to 9,33 to 48 years,2
0.0,1,225.0,1.0,0,0,blue-collar,0,0,<=20k,1 to 9,33 to 48 years,2
9.0,1,185.0,3.0,0,0,technician,0,0,20k-60k,1 to 9,33 to 48 years,3
375.0,1,196.0,2.0,0,0,management,0,0,80k-100k,1 to 9,33 to 48 years,2
1142.0,1,276.0,1.0,0,0,services,0,0,60k-80k,1 to 9,33 to 48 years,2
2102.0,1,76.0,1.0,0,0,blue-collar,0,0,<=20k,1 to 9,48 to 63 years,1
3444.5,1,87.0,1.0,0,0,technician,0,0,20k-60k,1 to 9,33 to 48 years,3
217.0,1,195.0,1.0,0,0,blue-collar,0,0,<=20k,1 to 9,33 to 48 years,2
131.0,1,657.0,1.0,0,0,admin.,0,0,20k-60k,1 to 9,48 to 63 years,2
1680.0,1,657.0,1.0,0,0,management,0,0,80k-100k,1 to 9,33 to 48 years,3
0.0,1,262.0,1.0,0,0,blue-collar,0,0,<=20k,1 to 9,33 to 48 years,2
46.0,1,119.0,1.0,0,0,blue-collar,0,0,<=20k,1 to 9,33 to 48 years,1
320.0,1,198.0,2.0,0,0,blue-collar,0,0,<=20k,1 to 9,18 to 33 years,2
183.0,1,150.0,1.0,0,0,admin.,0,0,20k-60k,1 to 9,48 to 63 years,2
39.0,0,241.0,1.0,0,0,blue-collar,0,0,<=20k,1 to 9,33 to 48 years,2
560.0,1,181.0,1.0,0,0,management,0,0,80k-100k,1 to 9,33 to 48 years,3
469.0,0,196.0,1.0,0,0,technician,0,0,20k-60k,1 to 9,48 to 63 years,2
530.0,1,149.0,1.0,0,0,admin.,0,0,20k-60k,1 to 9,33 to 48 years,2
61.0,1,246.0,1.0,0,0,services,0,0,60k-80k,1 to 9,48 to 63 years,1
242.0,1,112.0,1.0,0,0,technician,0,0,20k-60k,1 to 9,33 to 48 years,3
139.0,1,309.0,2.0,0,0,blue-collar,0,0,<=20k,1 to 9,33 to 48 years,2
0.0,1,278.0,1.0,0,0,self-employed,0,0,20k-60k,1 to 9,18 to 33 years,2
367.0,1,140.0,1.0,0,0,technician,0,0,20k-60k,1 to 9,33 to 48 years,2
228.0,1,136.0,1.0,0,0,admin.,0,0,20k-60k,1 to 9,48 to 63 years,2
3444.5,1,657.0,1.0,0,1,technician,0,0,20k-60k,1 to 9,33 to 48 years,3
-84.0,1,101.0,1.0,0,0,self-employed,0,0,20k-60k,1 to 9,48 to 63 years,3
310.0,1,144.0,1.0,0,0,services,0,0,60k-80k,1 to 9,18 to 33 years,2
132.0,1,238.0,1.0,0,0,blue-collar,0,0,<=20k,1 to 9,33 to 48 years,3
797.0,1,354.0,1.0,0,0,technician,0,0,20k-60k,1 to 9,48 to 63 years,2
71.0,0,79.0,1.0,0,0,services,0,0,60k-80k,1 to 9,33 to 48 years,2
2.0,1,187.0,1.0,0,0,management,0,0,80k-100k,1 to 9,33 to 48 years,3
231.0,1,451.0,2.0,0,0,management,0,0,80k-100k,1 to 9,33 to 48 years,3
270.0,1,159.0,1.0,0,0,blue-collar,0,0,<=20k,1 to 9,33 to 48 years,2
274.0,1,409.0,1.0,0,0,blue-collar,0,0,<=20k,1 to 9,33 to 48 years,2
-109.0,1,170.0,1.0,0,0,admin.,0,0,20k-60k,1 to 9,33 to 48 years,2
1.0,1,608.0,1.0,0,1,technician,0,0,20k-60k,1 to 9,33 to 48 years,2
-60.0,0,243.0,1.0,0,0,blue-collar,0,0,<=20k,1 to 9,18 to 33 years,2
89.0,1,145.0,2.0,0,0,blue-collar,0,0,<=20k,1 to 9,33 to 48 years,2
-11.0,0,112.0,1.0,0,0,blue-collar,0,0,<=20k,1 to 9,48 to 63 years,2
0.0,1,262.0,2.0,0,0,blue-collar,0,0,<=20k,1 to 9,33 to 48 years,1
-509.0,1,124.0,1.0,0,0,blue-collar,0,0,<=20k,1 to 9,33 to 48 years,2
408.0,1,53.0,1.0,0,0,unemployed,0,0,<=20k,1 to 9,33 to 48 years,1
58.0,1,134.0,1.0,0,0,services,0,0,60k-80k,1 to 9,33 to 48 years,1
1640.0,0,204.0,4.0,0,0,retired,0,0,20k-60k,1 to 9,48 to 63 years,2
20.0,1,186.0,1.0,0,0,admin.,0,0,20k-60k,1 to 9,33 to 48 years,2
71.0,1,657.0,1.0,0,0,blue-collar,0,0,<=20k,1 to 9,48 to 63 years,1
52.0,1,182.0,1.0,0,0,blue-collar,0,0,<=20k,1 to 9,48 to 63 years,2
292.0,1,162.0,1.0,0,0,self-employed,0,0,20k-60k,1 to 9,33 to 48 years,3
424.0,1,27.0,1.0,0,0,services,0,0,60k-80k,1 to 9,33 to 48 years,2
109.0,1,657.0,3.0,0,0,housemaid,0,0,<=20k,1 to 9,33 to 48 years,1
1044.0,1,43.0,1.0,0,0,blue-collar,0,0,<=20k,1 to 9,33 to 48 years,2
983.0,1,97.0,1.0,0,0,blue-collar,0,0,<=20k,1 to 9,33 to 48 years,2
869.0,0,657.0,1.0,0,1,admin.,0,0,20k-60k,1 to 9,33 to 48 years,2
668.0,1,283.0,2.0,0,0,blue-collar,0,0,<=20k,1 to 9,33 to 48 years,1
964.0,1,323.0,1.0,0,0,management,0,0,80k-100k,1 to 9,48 to 63 years,3
301.0,1,82.0,1.0,0,0,management,0,0,80k-100k,1 to 9,18 to 33 years,2
140.0,1,310.0,1.0,0,0,admin.,0,0,20k-60k,1 to 9,33 to 48 years,2
1877.0,1,185.0,1.0,0,0,management,0,0,80k-100k,1 to 9,33 to 48 years,2
1127.0,1,47.0,1.0,0,0,blue-collar,0,0,<=20k,1 to 9,48 to 63 years,1
871.0,1,145.0,1.0,0,0,technician,0,0,20k-60k,1 to 9,33 to 48 years,2
767.0,1,204.0,1.0,0,0,technician,0,0,20k-60k,1 to 9,33 to 48 years,2
0.0,0,187.0,1.0,0,0,blue-collar,0,0,<=20k,1 to 9,33 to 48 years,2
209.0,1,30.0,2.0,0,0,services,0,0,60k-80k,1 to 9,18 to 33 years,2
0.0,0,472.0,1.0,0,0,management,0,0,80k-100k,1 to 9,48 to 63 years,1
110.0,1,448.0,1.0,0,0,blue-collar,0,0,<=20k,1 to 9,33 to 48 years,2
-76.0,1,264.0,1.0,0,0,management,0,0,80k-100k,1 to 9,48 to 63 years,3
178.0,1,169.0,1.0,0,0,technician,0,0,20k-60k,1 to 9,33 to 48 years,2
-66.0,1,288.0,1.0,0,0,blue-collar,0,0,<=20k,1 to 9,33 to 48 years,1
0.0,1,176.0,2.0,0,0,technician,0,0,20k-60k,1 to 9,18 to 33 years,2
1.0,1,215.0,1.0,0,0,blue-collar,0,0,<=20k,1 to 9,18 to 33 years,2
0.0,1,337.0,1.0,0,0,blue-collar,0,0,<=20k,1 to 9,33 to 48 years,2
3444.5,0,278.0,1.0,0,0,unemployed,0,0,<=20k,1 to 9,48 to 63 years,3
-209.0,1,188.0,2.0,0,0,blue-collar,0,0,<=20k,1 to 9,18 to 33 years,2
0.0,1,174.0,2.0,0,0,admin.,0,0,20k-60k,1 to 9,33 to 48 years,2
42.0,1,226.0,2.0,0,0,blue-collar,0,0,<=20k,1 to 9,33 to 48 years,2
41.0,1,190.0,1.0,0,0,blue-collar,0,0,<=20k,1 to 9,48 to 63 years,2
-99.0,1,111.0,2.0,0,0,blue-collar,0,0,<=20k,1 to 9,33 to 48 years,2
17.0,1,164.0,1.0,0,0,technician,0,0,20k-60k,1 to 9,33 to 48 years,2
276.0,1,157.0,2.0,0,0,admin.,0,0,20k-60k,1 to 9,33 to 48 years,1
-170.0,0,46.0,1.0,0,0,technician,0,0,20k-60k,1 to 9,18 to 33 years,2
230.0,1,374.0,1.0,0,0,management,0,0,80k-100k,1 to 9,33 to 48 years,3
9.0,1,349.0,1.0,0,0,blue-collar,0,0,<=20k,1 to 9,18 to 33 years,2
946.0,1,325.0,1.0,0,0,blue-collar,0,0,<=20k,1 to 9,33 to 48 years,2
1297.0,1,233.0,2.0,0,0,blue-collar,0,0,<=20k,1 to 9,33 to 48 years,1
-331.0,1,531.0,1.0,0,0,retired,0,0,20k-60k,1 to 9,48 to 63 years,2
44.0,1,153.0,1.0,0,0,blue-collar,0,0,<=20k,1 to 9,33 to 48 years,2
15.0,0,80.0,1.0,0,0,retired,0,0,20k-60k,1 to 9,48 to 63 years,2
712.0,1,232.0,1.0,0,0,admin.,0,0,20k-60k,1 to 9,18 to 33 years,2
3444.5,1,118.0,1.0,0,0,retired,0,0,20k-60k,1 to 9,48 to 63 years,2
507.0,1,190.0,1.0,0,0,admin.,0,0,20k-60k,1 to 9,33 to 48 years,2
387.0,1,657.0,1.0,0,1,unemployed,0,0,<=20k,1 to 9,48 to 63 years,2
0.0,1,238.0,1.0,0,0,blue-collar,0,0,<=20k,1 to 9,33 to 48 years,1
1716.0,1,82.0,1.0,0,0,management,0,0,80k-100k,1 to 9,48 to 63 years,2
167.0,1,198.0,3.0,0,0,entrepreneur,0,0,100k+,1 to 9,48 to 63 years,2
40.0,0,160.0,2.0,0,0,admin.,0,0,20k-60k,1 to 9,33 to 48 years,2
148.0,1,211.0,1.0,0,0,blue-collar,0,0,<=20k,1 to 9,33 to 48 years,1
17.0,1,120.0,1.0,0,0,technician,0,0,20k-60k,1 to 9,18 to 33 years,2
1011.0,1,136.0,1.0,0,0,blue-collar,0,0,<=20k,1 to 9,33 to 48 years,3
1527.0,1,269.0,1.0,0,0,management,0,0,80k-100k,1 to 9,33 to 48 years,2
744.0,0,157.0,1.0,0,0,management,0,0,80k-100k,1 to 9,33 to 48 years,3
484.0,1,128.0,1.0,0,0,admin.,0,0,20k-60k,1 to 9,48 to 63 years,2
0.0,1,211.0,1.0,0,0,management,0,0,80k-100k,1 to 9,18 to 33 years,3
136.0,1,267.0,2.0,0,0,retired,0,0,20k-60k,1 to 9,48 to 63 years,1
1335.0,1,371.0,2.0,0,0,blue-collar,0,0,<=20k,1 to 9,33 to 48 years,2
517.0,1,288.0,2.0,0,0,management,0,0,80k-100k,1 to 9,33 to 48 years,2
459.0,1,221.0,1.0,0,0,management,0,0,80k-100k,1 to 9,33 to 48 years,3
549.0,1,427.0,1.0,0,0,management,0,0,80k-100k,1 to 9,33 to 48 years,2
83.0,1,310.0,1.0,0,0,admin.,0,0,20k-60k,1 to 9,18 to 33 years,2
213.0,0,158.0,1.0,0,0,blue-collar,0,0,<=20k,1 to 9,33 to 48 years,1
203.0,1,604.0,3.0,0,0,housemaid,0,0,<=20k,1 to 9,18 to 33 years,1
518.0,1,198.0,1.0,0,0,services,0,0,60k-80k,1 to 9,33 to 48 years,2
3444.5,1,145.0,1.0,0,0,management,0,0,80k-100k,1 to 9,33 to 48 years,3
1236.0,1,247.0,1.0,0,0,admin.,0,0,20k-60k,1 to 9,48 to 63 years,2
756.0,1,179.0,2.0,0,0,blue-collar,0,0,<=20k,1 to 9,33 to 48 years,2
157.0,1,73.0,1.0,0,0,blue-collar,0,0,<=20k,1 to 9,33 to 48 years,2
-66.0,1,263.0,2.0,0,0,blue-collar,0,0,<=20k,1 to 9,33 to 48 years,1
245.0,1,13.0,1.0,0,0,blue-collar,0,0,<=20k,1 to 9,33 to 48 years,3
-144.0,1,79.0,2.0,0,0,blue-collar,0,0,<=20k,1 to 9,33 to 48 years,1
71.0,1,416.0,1.0,0,0,blue-collar,0,0,<=20k,1 to 9,33 to 48 years,2
505.0,1,162.0,1.0,0,0,services,0,0,60k-80k,1 to 9,48 to 63 years,2
249.0,1,129.0,1.0,0,0,technician,0,0,20k-60k,1 to 9,48 to 63 years,1
0.0,1,150.0,1.0,0,0,admin.,0,0,20k-60k,1 to 9,33 to 48 years,2
11.0,1,43.0,1.0,0,0,unemployed,0,0,<=20k,1 to 9,33 to 48 years,2
639.0,1,191.0,1.0,0,0,admin.,0,0,20k-60k,1 to 9,33 to 48 years,2
124.0,1,26.0,1.0,0,0,blue-collar,0,0,<=20k,1 to 9,48 to 63 years,2
82.0,1,250.0,1.0,0,0,blue-collar,0,0,<=20k,1 to 9,33 to 48 years,2
107.0,1,146.0,1.0,0,0,self-employed,0,0,20k-60k,1 to 9,33 to 48 years,3
473.0,1,416.0,1.0,0,0,services,0,0,60k-80k,1 to 9,48 to 63 years,2
372.0,1,121.0,2.0,0,0,services,0,0,60k-80k,1 to 9,33 to 48 years,2
46.0,1,114.0,2.0,0,0,admin.,0,0,20k-60k,1 to 9,18 to 33 years,2
34.0,1,289.0,1.0,0,0,student,0,0,<=20k,1 to 9,18 to 33 years,3
935.0,1,225.0,1.0,0,0,self-employed,0,0,20k-60k,1 to 9,33 to 48 years,2
-10.0,1,123.0,1.0,0,0,blue-collar,0,0,<=20k,1 to 9,18 to 33 years,2
-106.0,1,130.0,2.0,0,0,admin.,0,0,20k-60k,1 to 9,33 to 48 years,2
471.0,1,161.0,2.0,0,0,services,0,0,60k-80k,1 to 9,33 to 48 years,1
778.0,1,149.0,2.0,0,0,admin.,0,0,20k-60k,1 to 9,48 to 63 years,2
170.0,1,268.0,2.0,0,0,blue-collar,0,0,<=20k,1 to 9,33 to 48 years,1
315.0,1,259.0,2.0,0,0,technician,0,0,20k-60k,1 to 9,33 to 48 years,2
3165.0,0,26.0,1.0,0,0,blue-collar,0,0,<=20k,1 to 9,48 to 63 years,2
131.0,1,153.0,1.0,0,0,admin.,0,0,20k-60k,1 to 9,33 to 48 years,2
204.0,1,424.0,2.0,0,0,entrepreneur,0,0,100k+,1 to 9,33 to 48 years,2
83.0,1,179.0,2.0,0,0,technician,0,0,20k-60k,1 to 9,33 to 48 years,2
0.0,1,97.0,1.0,0,0,services,0,0,60k-80k,1 to 9,48 to 63 years,2
3444.5,1,383.0,1.0,0,0,blue-collar,0,0,<=20k,1 to 9,48 to 63 years,1
1759.0,1,440.0,1.0,0,0,management,0,0,80k-100k,1 to 9,33 to 48 years,2
-125.0,1,23.0,1.0,0,0,unemployed,0,0,<=20k,1 to 9,33 to 48 years,2
0.0,0,195.0,1.0,0,0,blue-collar,0,0,<=20k,1 to 9,33 to 48 years,2
3444.5,1,657.0,3.0,0,1,services,0,0,60k-80k,1 to 9,18 to 33 years,2
573.0,1,87.0,1.0,0,0,technician,0,0,20k-60k,1 to 9,33 to 48 years,2
1602.0,1,427.0,1.0,0,0,blue-collar,0,0,<=20k,1 to 9,48 to 63 years,2
-137.0,1,189.0,1.0,0,0,blue-collar,0,0,<=20k,1 to 9,33 to 48 years,1
0.0,0,195.0,1.0,0,0,technician,0,0,20k-60k,1 to 9,48 to 63 years,3
193.0,0,179.0,1.0,0,0,services,0,0,60k-80k,1 to 9,48 to 63 years,2
195.0,1,179.0,1.0,0,0,retired,0,0,20k-60k,1 to 9,48 to 63 years,2
288.0,0,69.0,1.0,0,0,entrepreneur,0,0,100k+,1 to 9,48 to 63 years,2
19.0,1,105.0,2.0,0,0,technician,0,0,20k-60k,1 to 9,33 to 48 years,2
25.0,1,266.0,3.0,0,0,blue-collar,0,0,<=20k,1 to 9,48 to 63 years,1
216.0,1,524.0,2.0,0,0,services,0,0,60k-80k,1 to 9,33 to 48 years,2
190.0,1,96.0,2.0,0,0,blue-collar,0,0,<=20k,1 to 9,33 to 48 years,1
99.0,1,155.0,2.0,0,0,technician,0,0,20k-60k,1 to 9,48 to 63 years,2
2298.0,1,162.0,2.0,0,0,services,0,0,60k-80k,1 to 9,48 to 63 years,1
17.0,1,352.0,2.0,0,0,management,0,0,80k-100k,1 to 9,33 to 48 years,3
0.0,1,76.0,4.0,0,0,technician,0,0,20k-60k,1 to 9,33 to 48 years,1
